title,publication_date,source,country,summary,url,language
Los Angeles Olympics: More women than men will compete,N/A,DW (Germany),Germany,"The 2028 Olympics in Los Angeles will see several innovations, particularly in sports inclusion and gender equality.",https://www.dw.com/en/los-angeles-olympics-more-women-than-men-will-compete/a-72199588?maca=en-rss-en-all-1573-rdf,en
EU eyes deal with US amid temporary trade truce,N/A,DW (Germany),Germany,The 27-nation bloc has paused planned retaliatory tariffs on nearly €21 billion of US goods as it seeks a deal with the Trump administration. Did its strategy work? And what happens next?,https://www.dw.com/en/eu-eyes-deal-with-us-amid-temporary-trade-truce/a-72182769?maca=en-rss-en-all-1573-rdf,en
Germany: Unusually dry spring affecting lakes and rivers,N/A,DW (Germany),Germany,March was one of the driest in Germany on record and low water levels on the Rhine River mean ships cannot carry full loads.,https://www.dw.com/en/germany-unusually-dry-spring-affecting-lakes-and-rivers/a-72185708?maca=en-rss-en-all-1573-rdf,en
"Glitter: Shiny stuff of dreams, drama and eco-dilemmas",N/A,DW (Germany),Germany,"Be it crushed stones or ground plastic, glitter's role in art and craft, fashion and even protests hasn't lost luster despite its dubious eco-friendliness.",https://www.dw.com/en/glitter-shiny-stuff-of-dreams-drama-and-eco-dilemmas/a-72172018?maca=en-rss-en-all-1573-rdf,en
Prostate cancer: A new at-home saliva test beats blood test,N/A,DW (Germany),Germany,Scientists writing in the New England Journal of Medicine said a genetic test using saliva is more accurate than a PSA blood test to assess prostate cancer risk.,https://www.dw.com/en/prostate-cancer-a-new-at-home-saliva-test-beats-blood-test/a-72196529?maca=en-rss-en-all-1573-rdf,en
German fencer talks about bulimia and calls for change,N/A,DW (Germany),Germany,Mental illness is not uncommon in the world of sport. Talking about it is often still taboo. German fencer Léa Krüger makes her bulimia disorder public and calls for change.,https://www.dw.com/en/german-fencer-talks-about-bulimia-and-calls-for-change/a-72194398?maca=en-rss-en-all-1573-rdf,en
Boycott USA! Trump tariffs prompt backlash against US goods,N/A,DW (Germany),Germany,The Trump administration's changing position on trade tariffs appears to have sparked a trend in opposition: boycott campaigns against American products from consumers and companies.,https://www.dw.com/en/boycott-usa-trump-tariffs-prompt-backlash-against-us-goods/a-71899620?maca=en-rss-en-all-1573-rdf,en
Trump authorizes 90-day pause on most tariffs,N/A,DW (Germany),Germany,"Facing a a global market crisis, the US president decided to pause tariffs on most countries for 90 days. He also raised the tariff rate for China to 125%. DW has more.",https://www.dw.com/en/trump-authorizes-90-day-pause-on-most-tariffs/live-72179999?maca=en-rss-en-all-1573-rdf,en
"Unfazed by Trump's tariffs, Mexico hopes for a better deal",N/A,DW (Germany),Germany,"Though delayed, Donald Trump's tariffs have caused global consternation. But the United States' southern neighbor hopes some exemptions could make the country's auto industry a winner in the trade war.",https://www.dw.com/en/unfazed-by-trump-s-tariffs-mexico-hopes-for-a-better-deal/a-72168211?maca=en-rss-en-all-1573-rdf,en
Germany: CDU/CSU and SPD announce coalition government deal,N/A,DW (Germany),Germany,"After weeks of negotiations, the conservative CDU/CSU bloc and center-left SPD presented a coalition deal to form a new government. Talks took on a sense of urgency amid a host of global and domestic challenges.",https://www.dw.com/en/germany-cdu-csu-and-spd-announce-coalition-government-deal/live-72180120?maca=en-rss-en-all-1573-rdf,en
World Press Photo accused of promoting Russian propaganda,N/A,DW (Germany),Germany,An award given to a photographer working for Russia's state-run media agency has caused an outcry. The World Press Photo Award jury was also criticized for pairing images of a traumatized child and of an injured soldier.,https://www.dw.com/en/world-press-photo-accused-of-promoting-russian-propaganda/a-72181359?maca=en-rss-en-all-1573-rdf,en
What is a trade war and how big is the US-China one?,N/A,DW (Germany),Germany,"US President Donald Trump's tariff spree has sparked a trade war with China, setting the world's two biggest economies on a treacherous course. Other trade wars may follow. How is it likely to turn out?",https://www.dw.com/en/what-is-a-trade-war-and-how-big-is-the-us-china-one/a-72183002?maca=en-rss-en-all-1573-rdf,en
Hansi Flick at Barcelona: A great coaching return,N/A,DW (Germany),Germany,"After a troubling time in charge of the Germany national team, Hansi Flick has reinvented himself as coach of Barcelona.",https://www.dw.com/en/hansi-flick-at-barcelona-a-great-coaching-return/a-72162101?maca=en-rss-en-all-1573-rdf,en
Trump tariffs: Why won't countries buy US meat products?,N/A,DW (Germany),Germany,Several countries don't import US chicken rinsed in chlorine or beef products containing growth hormones. The Trump administration has used the bans to justify higher trade tariffs. Is US meat safe to eat?,https://www.dw.com/en/trump-tariffs-why-won-t-countries-buy-us-meat-products/a-72181808?maca=en-rss-en-all-1573-rdf,en
"After Berlinale success, Iranian director duo sentenced to prison",N/A,DW (Germany),Germany,"Behtash Sanaeeha and Maryam Moghaddam's ""My Favorite Cake"" was acclaimed at the 2024 Berlinale. Now they have each been sentenced to prison on charges of propaganda against the Islamic Republic.",https://www.dw.com/en/after-berlinale-success-iranian-director-duo-sentenced-to-prison/a-71597907?maca=en-rss-en-all-1573-rdf,en
What's really behind Trump's 'reciprocal' tariffs?,N/A,DW (Germany),Germany,"The US President claims his tariffs are ""reciprocal"" yet the evidence suggests they are disproportionately harsh on many countries. It points to a different motivation — to remove US trade deficits.",https://www.dw.com/en/what-s-really-behind-trump-s-reciprocal-tariffs/a-72177305?maca=en-rss-en-all-1573-rdf,en
Your brain looks like this when you look at abstract art,N/A,DW (Germany),Germany,Researchers studying people's brain activity when looking at abstract art have revealed why we interpret blobs of paint on canvas so differently.,https://www.dw.com/en/your-brain-looks-like-this-when-you-look-at-abstract-art/a-72166883?maca=en-rss-en-all-1573-rdf,en
Can French 'war culture' lead Europe's rearmament push?,N/A,DW (Germany),Germany,France's military sector is one of Europe's strongest and could play a decisive role in making the continent's defense sector autonomous. But there are hurdles.,https://www.dw.com/en/can-french-war-culture-lead-europe-s-rearmament-push/a-72139551?maca=en-rss-en-all-1573-rdf,en
How harmful are 'forever chemicals?',N/A,DW (Germany),Germany,They are found everywhere and have been linked to a range of health issues. So how can the damage from these toxic substances be minimized? One mother in the US has fought to find answers.,https://www.dw.com/en/how-harmful-are-forever-chemicals/a-72129225?maca=en-rss-en-all-1573-rdf,en
Why do many people still believe in witches?,N/A,DW (Germany),Germany,The last witch trial in Germany took place 250 years ago. Yet a global study shows that the belief in witchcraft is still alive and well in the 21st century.,https://www.dw.com/en/why-do-many-people-still-believe-in-witches/a-64066804?maca=en-rss-en-all-1573-rdf,en
Trump's tariffs trigger recession alarm,N/A,DW (Germany),Germany,"As stock markets remain volatile, investors are worried the global economy is on the verge of a slump. DW explores the impact of Trump's tariffs on US, Chinese and world growth.",https://www.dw.com/en/trump-s-tariffs-trigger-recession-alarm/a-72158605?maca=en-rss-en-all-1573-rdf,en
Germany's family-friendly museums,N/A,DW (Germany),Germany,"Some cultural institutions have special offerings for parents with babies and toddlers. That's long overdue, many say.",https://www.dw.com/en/germany-s-family-friendly-museums/a-72102564?maca=en-rss-en-all-1573-rdf,en
Mallorca: Spanish island braces for busy tourist season,N/A,DW (Germany),Germany,Locals on Mallorca are growing fed up with the island's mass tourism. They say they are being priced out of the housing market and want to see change.,https://www.dw.com/en/mallorca-spanish-island-braces-for-busy-tourist-season/a-72164258?maca=en-rss-en-all-1573-rdf,en
Netflix's 'Adolescence': Teen minds on screen,N/A,DW (Germany),Germany,"British Netflix series ""Adolescence"" has sparked discussion about the internet, smartphones and teens' mental health. Does the online world really harm teenagers’ health? Researchers have clear advice.",https://www.dw.com/en/netflix-s-adolescence-teen-minds-on-screen/a-72129827?maca=en-rss-en-all-1573-rdf,en
Pushy sporting parents: How far is too far?,N/A,DW (Germany),Germany,The trial of Norwegian double Olympic champion Jakob Ingebrigtsen's father has sparked conversation around the decisive role parents play in sporting development. But competetiveness can all too easily spill over.,https://www.dw.com/en/pushy-sporting-parents-how-far-is-too-far/a-72123964?maca=en-rss-en-all-1573-rdf,en
Wind energy: How to build even better wind turbines,N/A,DW (Germany),Germany,"Solar has outpaced wind as the renewable energy leader. But recent innovations, like taller towers and longer rotor blades, could unlock significantly more wind energy potential — though not without challenges.",https://www.dw.com/en/wind-energy-how-to-build-even-better-wind-turbines/a-71698553?maca=en-rss-en-all-1573-rdf,en
Sexist chants shouted at female referee prompt investigation,N/A,DW (Germany),Germany,Referee Fabienne Michel was reportedly subjected to sexist abuse from the stands while officiating a football match in Germany's third division. The German Football Federation has opened an investigation.,https://www.dw.com/en/sexist-chants-shouted-at-female-referee-prompt-investigation/a-72142487?maca=en-rss-en-all-1573-rdf,en
'A scary place': Jason Stanley on leaving Trump's America,N/A,DW (Germany),Germany,"Philosopher Jason Stanley is among several critics of US President Donald Trump who have left Yale University, and the United States, to work and live in Canada. He equates the new leadership with ""fascism.""",https://www.dw.com/en/a-scary-place-jason-stanley-on-leaving-trump-s-america/a-72139576?maca=en-rss-en-all-1573-rdf,en
Climate observatory with edge over satellites faces DOGE ax,N/A,DW (Germany),Germany,"Scientists fear an ""irreplaceable"" loss of key climate data as Trump's cost-cutting plans target a key CO2 monitoring site in Hawaii. Why is the Mauna Loa Observatory so important?",https://www.dw.com/en/climate-observatory-with-edge-over-satellites-faces-doge-ax/a-72133449?maca=en-rss-en-all-1573-rdf,en
Vintage fashion hype: Gen Z on a treasure hunt,N/A,DW (Germany),Germany,"From niche to mainstream, second-hand fashion is enjoying record demand as online vintage clothing sales boom. But what makes cast-off clothes so attractive to young people?",https://www.dw.com/en/vintage-fashion-hype-gen-z-on-a-treasure-hunt/a-72130611?maca=en-rss-en-all-1573-rdf,en
How US tourism is affected by Trump's policies,N/A,DW (Germany),Germany,"Disputes with neighboring countries, barriers to entry and the increased risk of deportation: President Donald Trump's policies have far-reaching consequences for the US tourism industry.",https://www.dw.com/en/how-us-tourism-is-affected-by-trump-s-policies/a-72104029?maca=en-rss-en-all-1573-rdf,en
Icon of postwar art: Joseph Beuys' unclear views on the Nazi regime,N/A,DW (Germany),Germany,"Joseph Beuys is one of Germany's most famous artists of the postwar period, but his stance on National Socialism remains a divisive matter that still needs critical examination.",https://www.dw.com/en/icon-of-postwar-art-joseph-beuys-unclear-views-on-the-nazi-regime/a-72127718?maca=en-rss-en-all-1573-rdf,en
"What are nutria, and how could they possibly be a problem?",N/A,DW (Germany),Germany,"This brown, fuzzy critter with its distinctive orange buck teeth may look cute, but it's causing all sorts of trouble — in Germany, and across Europe.",https://www.dw.com/en/what-are-nutria-and-how-could-they-possibly-be-a-problem/a-71726564?maca=en-rss-en-all-1573-rdf,en
